cell_width_mean,cell_width_std,number_of_crossings,slope_mean,stop_cell
1.8407330513000488,0.0028148936107754707,1068,462.4166564941406,0
1.032057762145996,0.0008438875083811581,615,259.26666259765625,0
1.3123118877410889,0.0011694178683683276,746,329.67022705078125,0
0.49101296067237854,0.0008795710746198893,298,123.34899139404297,0
1.5503352880477905,0.0009447257034480572,897,389.4648742675781,0
0.8381785750389099,0.0018736460478976369,495,210.56161499023438,20
1.2699611186981201,0.0008700502221472561,706,319.0311584472656,132
0.7543210983276367,0.0010023325448855758,444,189.49549865722656,0
0.962356448173523,0.0007831444963812828,555,241.7567596435547,0
0.8373512625694275,0.0006626244867220521,489,210.35379028320312,0
1.1894683837890625,0.0007694433443248272,680,298.810302734375,0
1.1957409381866455,0.00097374600591138,702,300.38604736328125,0
0.9369276165962219,0.0008732067653909326,556,235.3686981201172,0
1.1371798515319824,0.000642325496301055,664,285.6747131347656,0
1.0200729370117188,0.0009154537110589445,590,256.25592041015625,0
0.809240996837616,0.0006386020686477423,469,203.2921142578125,0
0.7554437518119812,0.0007920032367110252,445,189.77752685546875,0
1.0015788078308105,0.0006744745769537985,564,251.60992431640625,0
1.3118658065795898,0.0009060772717930377,765,329.55816650390625,0
1.076434850692749,0.0012854492524638772,610,270.4147644042969,0
0.9054890275001526,0.0015324419364333153,550,227.4709014892578,0
0.9176258444786072,0.0019895220175385475,504,230.51983642578125,121
0.8671663999557495,0.005283842328935862,512,217.84375,31
1.1075208187103271,0.0010598917724564672,634,278.2239685058594,0
1.1366691589355469,0.0006341773550957441,668,285.5464172363281,0
0.9424676895141602,0.0006464333855547011,551,236.76043701171875,0
0.9574053287506104,0.0007512885495088995,540,240.51296997070312,0
1.1610357761383057,0.0007073361775837839,674,291.66766357421875,0
0.9177512526512146,0.0009092151303775609,526,230.55133056640625,0
1.18681800365448,0.0007491320720873773,692,298.1445007324219,0
0.9196425676345825,0.0008510021143592894,529,231.02645874023438,0
1.310157060623169,0.0006725008715875447,768,329.12890625,0
0.7416364550590515,0.0010347925126552582,424,186.3089599609375,0
0.8612631559371948,0.0005036426591686904,510,216.36077880859375,0
1.185374140739441,0.00103143067099154,669,297.7817687988281,0
1.0397239923477173,0.0010884241200983524,613,261.1925048828125,0
0.8702503442764282,0.0015145526267588139,498,218.61846923828125,7
0.6793153285980225,0.0021064002066850662,392,170.65306091308594,145
1.0833649635314941,0.0009188475669361651,623,272.15570068359375,0
1.1631019115447998,0.0006892654928378761,675,292.1866760253906,0
1.035681128501892,0.0008464119746349752,588,260.1768798828125,0
0.7940061092376709,0.0007643947028554976,456,199.46490478515625,0
1.2368055582046509,0.0007385050412267447,735,310.7020263671875,0
1.0213855504989624,0.0007264585583470762,572,256.5856628417969,0
0.7479824423789978,0.0009274344774894416,444,187.9031524658203,0
1.2220631837844849,0.000890987110324204,689,306.99853515625,0
1.0492196083068848,0.0010421073529869318,635,263.57794189453125,0
0.8863274455070496,0.0006077072466723621,496,222.65725708007812,0
0.8910577893257141,0.0008439336670562625,531,223.8455810546875,0
1.3100754022598267,0.0006414706585928798,738,329.1083984375,0
0.5850163102149963,0.0009485285263508558,360,146.96388244628906,0
1.3767263889312744,0.0005893166526220739,777,345.85198974609375,0
0.6024400591850281,0.0012342928675934672,349,151.34097290039062,142
1.0338093042373657,0.0009204083471558988,600,259.7066650390625,10
1.307213306427002,0.0008818595670163631,755,328.389404296875,0
0.66407310962677,0.0009529059752821922,375,166.82400512695312,0
1.3351556062698364,0.0010755636030808091,790,335.40887451171875,0
0.8974300026893616,0.0005328808911144733,522,225.4463653564453,0
0.9070068597793579,0.0008815921028144658,521,227.85220336914062,0
0.9930899739265442,0.0006628600531257689,576,249.47743225097656,0
0.9486154913902283,0.0008169823559001088,538,238.30484008789062,0
1.0912156105041504,0.0006009131902828813,649,274.1278991699219,0
0.8828433156013489,0.0009310109890066087,500,221.78199768066406,0
1.0016790628433228,0.0007424353971146047,592,251.6351318359375,0
1.0657899379730225,0.0007841548067517579,613,267.7406311035156,0
0.9495641589164734,0.0007856538286432624,556,238.5431671142578,0
0.8921526074409485,0.0007162115653045475,514,224.12062072753906,0
1.186225175857544,0.0015630715060979128,676,297.9955749511719,3
0.9473209381103516,0.0008167812484316528,540,237.97962951660156,149
0.9858270287513733,0.0009843724546954036,556,247.6528778076172,0
0.7916526794433594,0.0007905598031356931,483,198.8737030029297,0
0.9540215730667114,0.0007790292729623616,534,239.6629180908203,0
1.0973409414291382,0.0008930478361435235,654,275.6666564941406,0
1.0231688022613525,0.0006412662914954126,565,257.03363037109375,0
1.1917821168899536,0.0007519590435549617,733,299.39154052734375,0
0.988933801651001,0.0010261829011142254,540,248.43333435058594,0
0.8946166634559631,0.0006784664001315832,530,224.7396240234375,0
1.0457261800765991,0.0007374876877292991,594,262.7003479003906,0
0.9875337481498718,0.0007930307183414698,588,248.08163452148438,0
1.124504566192627,0.0006534097483381629,632,282.4905090332031,0
0.9471129775047302,0.0007738983258605003,551,237.92739868164062,0
1.0341651439666748,0.0007387203513644636,608,259.7960510253906,0
1.0149356126785278,0.0015299341175705194,577,254.96533203125,0
1.124942660331726,0.001633872976526618,666,282.6005859375,61
0.8639347553253174,0.015083786100149155,470,217.03192138671875,91
0.8130193948745728,0.0008276691660284996,489,204.24130249023438,0
1.2538583278656006,0.0007541619124822319,710,314.98590087890625,0
0.7828927040100098,0.0007233860669657588,468,196.67308044433594,0
1.2630711793899536,0.0008271749247796834,706,317.30029296875,0
0.9546178579330444,0.0010066290851682425,582,239.81271362304688,0
1.02202570438385,0.0006382951396517456,564,256.7464599609375,0
0.8192337155342102,0.0006866732146590948,496,205.8024139404297,0
0.8914663195610046,0.0006936807185411453,502,223.94821166992188,0
1.3162298202514648,0.0006916342535987496,764,330.6544494628906,0
1.139132022857666,0.0009174157748930156,654,286.1651306152344,0
0.9349287152290344,0.0007000771001912653,562,234.86654663085938,0
0.6875730752944946,0.0008996480610221624,389,172.72750854492188,0
1.2854448556900024,0.0013027428649365902,733,322.9208679199219,0
1.0673425197601318,0.0018869623309001327,620,268.1306457519531,0
1.0070629119873047,0.0016881104093044996,566,252.9876251220703,137
0.8639581203460693,0.0011840250808745623,503,217.03778076171875,15
1.1642177104949951,0.0006033445242792368,666,292.46697998046875,0
0.553277850151062,0.0007451297133229673,325,138.9907684326172,0
1.293384075164795,0.0007741177687421441,744,324.9153137207031,0
1.1496998071670532,0.0008404551190324128,683,288.8199157714844,0
0.9263949394226074,0.0006736187497153878,523,232.72274780273438,0
1.2564599514007568,0.0009328463929705322,735,315.63946533203125,0
0.8774292469024658,0.0008409886504523456,493,220.42190551757812,0
0.9103995561599731,0.0007281145080924034,555,228.70449829101562,0
0.9560641050338745,0.0007116712513379753,551,240.17604064941406,0
0.9528022408485413,0.001081713242456317,544,239.3566131591797,0
1.0871388912200928,0.0007838209858164191,636,273.103759765625,0
0.9285493493080139,0.0008649951196275651,519,233.2639617919922,0
0.8810648322105408,0.0016068806871771812,528,221.33522033691406,0
1.0249912738800049,0.0018104822374880314,586,257.491455078125,26
1.3790345191955566,0.0031847404316067696,792,346.43182373046875,126
0.7316020727157593,0.0010726905893534422,406,183.78817749023438,0
1.1366455554962158,0.0007274455274455249,679,285.5404968261719,0
0.970842182636261,0.0008938994724303484,547,243.88848876953125,0
0.9536691904067993,0.0009263271931558847,578,239.57440185546875,0
0.8481879830360413,0.0007357589202001691,473,213.07611083984375,0
1.1466660499572754,0.000596903613768518,675,288.0577697753906,0
0.991230309009552,0.0009549701935611665,585,249.01025390625,0
0.7661411166191101,0.0006963690393604338,441,192.46485900878906,0
1.1238969564437866,0.0007439267355948687,660,282.337890625,0
1.0298445224761963,0.0007157882791943848,591,258.7106628417969,0
0.9294272661209106,0.0008640038431622088,549,233.48451232910156,0
0.940492570400238,0.0006833828520029783,526,236.26425170898438,0
0.9298354983329773,0.000849550124257803,557,233.58706665039062,0
1.1909785270690918,0.0006347195012494922,659,299.1896667480469,0
0.867634117603302,0.0008027239236980677,516,217.96124267578125,152
0.7546769380569458,0.0009097034344449639,424,189.58489990234375,0
1.0752813816070557,0.0011594687821343541,608,270.125,0
1.125712513923645,0.0006762515404261649,665,282.7939758300781,0
1.0073999166488647,0.0007961612427607179,595,253.072265625,0
0.7943259477615356,0.0005928274476900697,464,199.54525756835938,0
0.8185822367668152,0.0010661982232704759,454,205.63876342773438,0
1.307504415512085,0.00073409010656178,787,328.4625244140625,0
0.8134908080101013,0.000801985093858093,442,204.35972595214844,0
1.2303494215011597,0.0007331360247917473,736,309.0801696777344,0
0.7980415225028992,0.0008177560521289706,445,200.47865295410156,0
0.9309106469154358,0.0006478389841504395,553,233.85714721679688,0
1.1379289627075195,0.0009103866759687662,642,285.8629150390625,0
1.1028292179107666,0.0007606277358718216,661,277.0453796386719,0
0.6416043639183044,0.0008667840738780797,362,161.1795654296875,0
0.9711533784866333,0.0007815110730007291,540,243.96665954589844,13
1.2740652561187744,0.0054813469760119915,740,320.0621643066406,139
1.1646729707717896,0.000791012542322278,676,292.58135986328125,0
1.0223017930984497,0.000852260971441865,581,256.8158264160156,0
0.8226045966148376,0.0007185383583419025,459,206.64923095703125,0
0.7640413641929626,0.0007833016570657492,479,191.93736267089844,0
0.9731562733650208,0.0006274042534641922,530,244.46981811523438,0
1.088523507118225,0.0008225879864767194,651,273.45159912109375,0
0.8004842400550842,0.0006685854750685394,455,201.09230041503906,0
0.8928165435791016,0.0007132055470719934,508,224.2873992919922,0
1.1538639068603516,0.000948627304751426,679,289.865966796875,0
0.9674749374389648,0.0008395255426876247,540,243.04258728027344,0
1.0665278434753418,0.0006133015849627554,635,267.9259948730469,0
1.1922370195388794,0.0008736446616239846,686,299.5058288574219,0
0.9815890192985535,0.0008649139199405909,578,246.58824157714844,0
1.2136942148208618,0.0008048092713579535,703,304.8961486816406,0
0.8749067783355713,0.00198608310893178,510,219.78823852539062,46
1.1243388652801514,0.0068406760692596436,626,282.4488830566406,106
0.5902202129364014,0.0008212571847252548,354,148.27117919921875,0
1.26311457157135,0.0008431212627328932,707,317.3111877441406,0
0.907465398311615,0.0008144520106725395,552,227.96739196777344,0
0.8020981550216675,0.0009983538184314966,442,201.49774169921875,0
1.2431244850158691,0.0006107900408096611,729,312.2894287109375,0
1.130774974822998,0.0008704717620275915,639,284.06573486328125,0
0.915803074836731,0.0007897663745097816,549,230.0619354248047,0
1.1298539638519287,0.0008906505536288023,646,283.8343505859375,0
0.9302488565444946,0.0005630209343507886,550,233.69090270996094,0
1.0115094184875488,0.0008211873937398195,583,254.10462951660156,0
0.921955406665802,0.0006919915904290974,535,231.60748291015625,0
0.6759037375450134,0.0011035179486498237,402,169.7960205078125,0
1.2671326398849487,0.00097667018417269,733,318.3205871582031,0
1.055984616279602,0.002231012098491192,602,265.27740478515625,0
1.0514194965362549,0.0011218305444344878,582,264.1305847167969,126
0.8995909690856934,0.009856068529188633,557,225.98922729492188,26
1.2580453157424927,0.0008001963724382222,689,316.0377502441406,0
0.7822369337081909,0.0007297898991964757,480,196.50833129882812,0
1.0355637073516846,0.0007696921820752323,597,260.14739990234375,0
0.9821292757987976,0.0009336400544270873,576,246.7239532470703,0
0.9339789748191833,0.0006431565270759165,508,234.62796020507812,0
1.0629814863204956,0.0007954793982207775,627,267.03509521484375,0
1.148498296737671,0.000667838379740715,664,288.51806640625,0
0.7571254372596741,0.0007895497838035226,440,190.1999969482422,0
1.004949927330017,0.0006111176335252821,602,252.45681762695312,0
0.9465113878250122,0.0009393324144184589,514,237.77626037597656,0
1.280493974685669,0.0007678125984966755,762,321.6771545410156,0
1.0282986164093018,0.0008291692938655615,574,258.3222961425781,0
0.8291893005371094,0.0013704471057280898,501,208.3033905029297,0
0.8209152221679688,0.0007781285676173866,467,206.22483825683594,1
1.0519319772720337,0.0013107318663969636,590,264.2593078613281,151
1.4307856559753418,0.0009584923973307014,821,359.4324035644531,0
0.7153343558311462,0.0007015682640485466,459,179.70152282714844,0
0.9999600648880005,0.0008816663175821304,546,251.2032928466797,0
1.0417972803115845,0.0005532998475246131,614,261.7133483886719,0
1.0364038944244385,0.000897935766261071,597,260.35845947265625,0
0.9924931526184082,0.0008126343018375337,571,249.32749938964844,0
0.8591382503509521,0.0006458947900682688,497,215.82696533203125,0
1.017788290977478,0.0008772600558586419,566,255.68197631835938,0
0.9909311532974243,0.0007996667409315705,601,248.9351043701172,0
1.0982348918914795,0.0008088712929747999,616,275.8912353515625,0
0.9538854360580444,0.0007354530389420688,571,239.62872314453125,0
1.0124220848083496,0.0006836821557953954,566,254.33392333984375,0
1.15604829788208,0.0006675784243270755,692,290.41473388671875,0
0.9434290528297424,0.0007635789806954563,517,237.00193786621094,0
0.7814977765083313,0.0006836552638560534,468,196.32264709472656,141
1.1323039531707764,0.007660756353288889,638,284.4498291015625,11
1.0171473026275635,0.0007954832981340587,597,255.52093505859375,0
1.0445374250411987,0.0007058125338517129,590,262.4017028808594,0
1.1444134712219238,0.000917518453206867,679,287.4919128417969,0
0.9020066261291504,0.0009417160763405263,510,226.59608459472656,0
0.8587759733200073,0.0006824168376624584,481,215.7359619140625,0
1.0490394830703735,0.0006197806796990335,627,263.5326843261719,0
1.0290770530700684,0.0008044646237976849,560,258.5178527832031,0
1.1536232233047485,0.000634732365142554,689,289.8055114746094,0
0.9113295674324036,0.0009355797665193677,501,228.93812561035156,0
1.190130591392517,0.0006670159636996686,728,298.9766540527344,0
1.124473214149475,0.0007925149402581155,634,282.4826354980469,0
0.6148409843444824,0.0009613485890440643,377,154.45623779296875,0
0.9653369188308716,0.001338668167591095,546,242.5054931640625,0
1.3330529928207397,0.0015985585050657392,771,334.88067626953125,1
1.1138767004013062,0.000909139693249017,630,279.8206481933594,151
0.8554808497428894,0.000890168477781117,501,214.90818786621094,0
0.847741961479187,0.000810334924608469,501,212.9640655517578,0
0.9697380661964417,0.0005925036384724081,540,243.61111450195312,0
0.9703148603439331,0.0009290197631344199,582,243.75601196289062,0
0.8804386854171753,0.00092877954011783,489,221.17791748046875,0
1.2385863065719604,0.0007515719626098871,723,311.1493835449219,0
0.9446061253547668,0.0007791440584696829,551,237.29763793945312,0
1.1195275783538818,0.000914882286451757,666,281.240234375,0
0.7244542241096497,0.0005879447562620044,403,181.9925537109375,0
1.0827018022537231,0.0008103600121103227,642,271.9891052246094,0
0.9856557250022888,0.000528430100530386,569,247.60984802246094,0
1.039285659790039,0.000794637599028647,619,261.0823974609375,0
1.0858190059661865,0.001111005898565054,597,272.7721862792969,0
0.8726536631584167,0.0018845581216737628,513,219.22222900390625,0
1.0363106727600098,0.000888156529981643,585,260.3350524902344,100
1.1666009426116943,0.000885786721482873,685,293.0657043457031,52
0.7850873470306396,0.0008648140355944633,459,197.22439575195312,0
1.1986671686172485,0.000689968466758728,685,301.12115478515625,0
1.106127142906189,0.0006817233515903354,658,277.8738708496094,0
0.7202667593955994,0.0009219205239787698,404,180.9405975341797,0
0.9774675369262695,0.0006235285545699298,577,245.5528564453125,0
0.7815076112747192,0.0007347993087023497,446,196.3251190185547,0
1.4071258306503296,0.0007241622661240399,843,353.4887390136719,0
0.8817655444145203,0.0008901124238036573,489,221.51124572753906,0
0.8143823146820068,0.0006568297394551337,490,204.58367919921875,0
1.088270902633667,0.0006903586909174919,608,273.3881530761719,0
0.9761452674865723,0.0008707329980097711,580,245.22068786621094,0
1.3210135698318481,0.000974575465079397,758,331.856201171875,0
0.5277166366577148,0.001440296764485538,288,132.56944274902344,0
1.141233205795288,0.0013179245870560408,671,286.6929931640625,0
0.7324857711791992,0.0014028501464053988,393,184.0101776123047,150
1.2196024656295776,0.0008582203881815076,744,306.38037109375,2
1.1702306270599365,0.0007927535334601998,667,293.9775085449219,0
1.0071780681610107,0.0007393693085759878,604,253.0165557861328,0
0.8360306620597839,0.0006553048733621836,454,210.02203369140625,0
0.8342694044113159,0.0007697265245951712,490,209.57958984375,0
1.4346284866333008,0.000793060171417892,822,360.3977966308594,0
0.5408554077148438,0.0007852502749301493,331,135.87008666992188,0
1.1967674493789673,0.0006530542159453034,674,300.6439208984375,0
0.9897763729095459,0.0007405499927699566,600,248.64500427246094,0
0.8544270396232605,0.0007253868971019983,488,214.64344787597656,0
1.0433026552200317,0.0006662407540716231,590,262.0915222167969,0
0.830624520778656,0.0007029765984043479,488,208.6639404296875,0
1.178458333015442,0.0008289997349493206,675,296.04443359375,0
1.080889105796814,0.0011919999960809946,637,271.53375244140625,0
1.149413824081421,0.002003421075642109,639,288.748046875,34
0.8546968698501587,0.0012617383617907763,516,214.71124267578125,118
1.117923617362976,0.0010018880711868405,627,280.8373107910156,0
0.8330927491188049,0.0006298876833170652,500,209.28399658203125,0
1.1732420921325684,0.0007314459653571248,658,294.7340393066406,0
0.7743300795555115,0.0006043754401616752,454,194.52203369140625,0
1.1368186473846436,0.0009142847848124802,649,285.583984375,0
1.14644193649292,0.0006555720465257764,674,288.0014953613281,0
0.9924950003623962,0.0010026271920651197,558,249.3279571533203,0
0.9704429507255554,0.0006863108719699085,576,243.78819274902344,0
1.0226207971572876,0.0007193357450887561,596,256.8959655761719,0
0.9574729204177856,0.0005937814712524414,551,240.5299530029297,0
1.170939326286316,0.0007357384893111885,675,294.1555480957031,0
0.6999526619911194,0.000667383021209389,406,175.83743286132812,0
1.1359357833862305,0.0006814180524088442,682,285.3621826171875,0
1.1873743534088135,0.0018350867321714759,679,298.28424072265625,0
0.6756412386894226,0.000722769123967737,389,169.73007202148438,139
1.3099589347839355,0.0053533934988081455,733,329.0791320800781,13
0.8166239857673645,0.000808054581284523,504,205.14682006835938,0
1.1207950115203857,0.0006889102514833212,614,281.5586242675781,0
0.771148145198822,0.0007239184924401343,476,193.72268676757812,0
1.0875463485717773,0.000621669227257371,621,273.20611572265625,0
0.8728200197219849,0.0008068576571531594,500,219.26400756835938,0
0.9000100493431091,0.0007397139561362565,529,226.09451293945312,0
0.9514501690864563,0.0008769020205363631,531,239.01695251464844,0
1.4738538265228271,0.0006627267575822771,882,370.251708984375,0
0.7414750456809998,0.0008714621071703732,421,186.26840209960938,0
1.3360397815704346,0.0006150020053610206,775,335.6309814453125,0
0.5969948172569275,0.0009350102045573294,334,149.97305297851562,0
0.9739035367965698,0.0005747305112890899,584,244.65753173828125,0
1.1334483623504639,0.0008969712071120739,632,284.7373352050781,0
1.0656131505966187,0.0008094296790659428,609,267.69622802734375,12
1.1604104042053223,0.0007767262868583202,662,291.51055908203125,140
0.9447600245475769,0.0006590460543520749,562,237.3363037109375,0
0.9933931827545166,0.000745537574402988,569,249.55360412597656,0
1.1598131656646729,0.000749970437027514,699,291.3605041503906,0
0.6861295104026794,0.0008729553665034473,370,172.3648681640625,0
1.105453610420227,0.000700749340467155,640,277.7046813964844,0
1.0893795490264893,0.0007334264810197055,636,273.6666564941406,0
1.0144238471984863,0.0006775575457140803,582,254.83677673339844,0
0.9164626002311707,0.0007202783599495888,536,230.2276153564453,0
0.9013398289680481,0.0006343877175822854,504,226.42857360839844,0
1.3181573152542114,0.0008445978746749461,786,331.138671875,0
0.7769065499305725,0.0006650505820289254,449,195.1692657470703,0
0.9650545120239258,0.0006877299747429788,550,242.43453979492188,0
1.1838245391845703,0.0012029147474095225,693,297.3924865722656,0
0.9239462614059448,0.001490401104092598,539,232.10760498046875,0
1.0459609031677246,0.0011320719495415688,590,262.7593078613281,131
0.744257390499115,0.015513147227466106,429,186.9673614501953,21
1.1017513275146484,0.0007094793836586177,630,276.77459716796875,0
0.9573643803596497,0.0006686892011202872,559,240.502685546875,0
1.0470448732376099,0.0007053998415358365,601,263.0316162109375,0
1.2891100645065308,0.0007842549821361899,745,323.84161376953125,0
0.8783549666404724,0.0006871602963656187,492,220.6544647216797,0
0.8223429918289185,0.0008531103958375752,485,206.58351135253906,0
1.038676142692566,0.0006905935006216168,608,260.9292907714844,0
1.0017952919006348,0.000759400543756783,569,251.66432189941406,0
1.0066266059875488,0.0005368298152461648,582,252.8780059814453,0
1.0225834846496582,0.0007304201717488468,582,256.8865966796875,0
1.2872858047485352,0.0008150554494932294,780,323.3833312988281,0
0.6263370513916016,0.0008219455485232174,337,157.34420776367188,0
1.3406275510787964,0.0011811965378001332,776,336.78350830078125,0
0.8572267293930054,0.0020042131654918194,496,215.34677124023438,11
1.292206048965454,0.00814757589250803,754,324.6193542480469,141
0.5149655342102051,0.0009522871696390212,284,129.36619567871094,0
1.0797197818756104,0.0006004534661769867,625,271.239990234375,0
1.0841518640518188,0.0008086289162747562,631,272.3533935546875,0
1.155301570892334,0.000693176407366991,678,290.2271423339844,0
0.7137241959571838,0.0007604424026794732,404,179.29702758789062,0
1.2459588050842285,0.0006214413442648947,704,313.0014343261719,0
